"method","set","value","inf","inte_situ","pattern"
"nnSVG-HMP","recall",1,"inf3","scenario 1","linear"
"nnSVG-PASTE","FPR",0.999777777777778,"inf3","scenario 1","linear"
"nnSVG-AVE","FPR",0.00233333333333333,"inf3","scenario 1","linear"
"nnSVG-Union","FPR",0.00933333333333333,"inf3","scenario 1","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 1","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 1","linear"
"nnSVG-HMP","FPR",0.00333333333333333,"inf3","scenario 1","linear"
"nnSVG-PASTE","F1",0.181917409496089,"inf3","scenario 2","linear"
"nnSVG-AVE","F1",0.665786869020125,"inf3","scenario 2","linear"
"nnSVG-Union","F1",0.978473581213307,"inf3","scenario 2","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","F1",0.373983739837398,"inf3","scenario 2","linear"
"nnSVG-HMP","F1",0.992063492063492,"inf3","scenario 2","linear"
"nnSVG-PASTE","precision",0.100060036021613,"inf3","scenario 2","linear"
"nnSVG-AVE","precision",0.978661493695441,"inf3","scenario 2","linear"
"nnSVG-Union","precision",0.957854406130268,"inf3","scenario 2","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","precision",1,"inf3","scenario 2","linear"
"nnSVG-HMP","precision",0.984251968503937,"inf3","scenario 2","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 2","linear"
"nnSVG-AVE","recall",0.5045,"inf3","scenario 2","linear"
"nnSVG-Union","recall",1,"inf3","scenario 2","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","recall",0.23,"inf3","scenario 2","linear"
"nnSVG-HMP","recall",1,"inf3","scenario 2","linear"
"nnSVG-PASTE","FPR",0.999333333333333,"inf3","scenario 2","linear"
"nnSVG-AVE","FPR",0.00122222222222222,"inf3","scenario 2","linear"
"nnSVG-Union","FPR",0.00488888888888889,"inf3","scenario 2","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 2","linear"
"nnSVG-HMP","FPR",0.00177777777777778,"inf3","scenario 2","linear"
"nnSVG-PASTE","F1",0.182481751824818,"inf3","scenario 3","linear"
"nnSVG-AVE","F1",0.665785997357992,"inf3","scenario 3","linear"
"nnSVG-Union","F1",0.980392156862745,"inf3","scenario 3","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","F1",0.307952622673435,"inf3","scenario 3","linear"
"nnSVG-HMP","F1",0.99304865938431,"inf3","scenario 3","linear"
"nnSVG-PASTE","precision",0.100401606425703,"inf3","scenario 3","linear"
"nnSVG-AVE","precision",0.980544747081712,"inf3","scenario 3","linear"
"nnSVG-Union","precision",0.961538461538461,"inf3","scenario 3","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","precision",1,"inf3","scenario 3","linear"
"nnSVG-HMP","precision",0.986193293885602,"inf3","scenario 3","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 3","linear"
"nnSVG-AVE","recall",0.504,"inf3","scenario 3","linear"
"nnSVG-Union","recall",1,"inf3","scenario 3","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","recall",0.182,"inf3","scenario 3","linear"
"nnSVG-HMP","recall",1,"inf3","scenario 3","linear"
"nnSVG-PASTE","FPR",0.995555555555556,"inf3","scenario 3","linear"
"nnSVG-AVE","FPR",0.00111111111111111,"inf3","scenario 3","linear"
"nnSVG-Union","FPR",0.00444444444444444,"inf3","scenario 3","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 3","linear"
"nnSVG-HMP","FPR",0.00155555555555556,"inf3","scenario 3","linear"
"nnSVG-PASTE","F1",0.194099378881988,"inf3","scenario 4","linear"
"nnSVG-AVE","F1",0.400796812749004,"inf3","scenario 4","linear"
"nnSVG-Union","F1",0.984984984984985,"inf3","scenario 4","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","F1",0,"inf3","scenario 4","linear"
"nnSVG-HMP","F1",0.983805668016194,"inf3","scenario 4","linear"
"nnSVG-PASTE","precision",0.107480653482373,"inf3","scenario 4","linear"
"nnSVG-AVE","precision",0.986274509803922,"inf3","scenario 4","linear"
"nnSVG-Union","precision",0.985971943887776,"inf3","scenario 4","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","precision",0,"inf3","scenario 4","linear"
"nnSVG-HMP","precision",0.995901639344262,"inf3","scenario 4","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 4","linear"
"nnSVG-AVE","recall",0.2515,"inf3","scenario 4","linear"
"nnSVG-Union","recall",0.984,"inf3","scenario 4","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","recall",0,"inf3","scenario 4","linear"
"nnSVG-HMP","recall",0.972,"inf3","scenario 4","linear"
"nnSVG-PASTE","FPR",0.922666666666667,"inf3","scenario 4","linear"
"nnSVG-AVE","FPR",0.000388888888888889,"inf3","scenario 4","linear"
"nnSVG-Union","FPR",0.00155555555555556,"inf3","scenario 4","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 4","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 4","linear"
"nnSVG-HMP","FPR",0.000444444444444444,"inf3","scenario 4","linear"
"nnSVG-PASTE","F1",0.184060371801951,"inf5","scenario 1","linear"
"nnSVG-AVE","F1",0.807783018867925,"inf5","scenario 1","linear"
"nnSVG-Union","F1",0.978473581213307,"inf5","scenario 1","linear"
"nnSVG-Inter","F1",0.299319727891156,"inf5","scenario 1","linear"
"nnSVG-Cauchy","F1",0.901098901098901,"inf5","scenario 1","linear"
"nnSVG-HMP","F1",0.99304865938431,"inf5","scenario 1","linear"
"nnSVG-PASTE","precision",0.10135819987837,"inf5","scenario 1","linear"
"nnSVG-AVE","precision",0.984195402298851,"inf5","scenario 1","linear"
"nnSVG-Union","precision",0.957854406130268,"inf5","scenario 1","linear"
"nnSVG-Inter","precision",1,"inf5","scenario 1","linear"
"nnSVG-Cauchy","precision",1,"inf5","scenario 1","linear"
"nnSVG-HMP","precision",0.986193293885602,"inf5","scenario 1","linear"
"nnSVG-PASTE","recall",1,"inf5","scenario 1","linear"
"nnSVG-AVE","recall",0.685,"inf5","scenario 1","linear"
"nnSVG-Union","recall",1,"inf5","scenario 1","linear"
"nnSVG-Inter","recall",0.176,"inf5","scenario 1","linear"
"nnSVG-Cauchy","recall",0.82,"inf5","scenario 1","linear"
"nnSVG-HMP","recall",1,"inf5","scenario 1","linear"
"nnSVG-PASTE","FPR",0.985111111111111,"inf5","scenario 1","linear"
"nnSVG-AVE","FPR",0.00122222222222222,"inf5","scenario 1","linear"
"nnSVG-Union","FPR",0.00488888888888889,"inf5","scenario 1","linear"
"nnSVG-Inter","FPR",0,"inf5","scenario 1","linear"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 1","linear"
"nnSVG-HMP","FPR",0.00155555555555556,"inf5","scenario 1","linear"
"nnSVG-PASTE","F1",0.183823529411765,"inf5","scenario 2","linear"
"nnSVG-AVE","F1",0.554121863799283,"inf5","scenario 2","linear"
"nnSVG-Union","F1",0.983284169124877,"inf5","scenario 2","linear"
"nnSVG-Inter","F1",0,"inf5","scenario 2","linear"
"nnSVG-Cauchy","F1",0,"inf5","scenario 2","linear"
"nnSVG-HMP","F1",0.99601593625498,"inf5","scenario 2","linear"
"nnSVG-PASTE","precision",0.101214574898785,"inf5","scenario 2","linear"
"nnSVG-AVE","precision",0.978481012658228,"inf5","scenario 2","linear"
"nnSVG-Union","precision",0.967117988394584,"inf5","scenario 2","linear"
"nnSVG-Inter","precision",0,"inf5","scenario 2","linear"
"nnSVG-Cauchy","precision",0,"inf5","scenario 2","linear"
"nnSVG-HMP","precision",0.992063492063492,"inf5","scenario 2","linear"
"nnSVG-PASTE","recall",1,"inf5","scenario 2","linear"
"nnSVG-AVE","recall",0.3865,"inf5","scenario 2","linear"
"nnSVG-Union","recall",1,"inf5","scenario 2","linear"
"nnSVG-Inter","recall",0,"inf5","scenario 2","linear"
"nnSVG-Cauchy","recall",0,"inf5","scenario 2","linear"
"nnSVG-HMP","recall",1,"inf5","scenario 2","linear"
"nnSVG-PASTE","FPR",0.986666666666667,"inf5","scenario 2","linear"
"nnSVG-AVE","FPR",0.000944444444444444,"inf5","scenario 2","linear"
"nnSVG-Union","FPR",0.00377777777777778,"inf5","scenario 2","linear"
"nnSVG-Inter","FPR",0,"inf5","scenario 2","linear"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 2","linear"
"nnSVG-HMP","FPR",0.000888888888888889,"inf5","scenario 2","linear"
"nnSVG-PASTE","F1",0.191314329443275,"inf5","scenario 3","linear"
"nnSVG-AVE","F1",0.458877786318217,"inf5","scenario 3","linear"
"nnSVG-Union","F1",0.909287257019438,"inf5","scenario 3","linear"
"nnSVG-Inter","F1",0,"inf5","scenario 3","linear"
"nnSVG-Cauchy","F1",0,"inf5","scenario 3","linear"
"nnSVG-HMP","F1",0.856818181818182,"inf5","scenario 3","linear"
"nnSVG-PASTE","precision",0.1057753331923,"inf5","scenario 3","linear"
"nnSVG-AVE","precision",0.991694352159468,"inf5","scenario 3","linear"
"nnSVG-Union","precision",0.988262910798122,"inf5","scenario 3","linear"
"nnSVG-Inter","precision",0,"inf5","scenario 3","linear"
"nnSVG-Cauchy","precision",0,"inf5","scenario 3","linear"
"nnSVG-HMP","precision",0.992105263157895,"inf5","scenario 3","linear"
"nnSVG-PASTE","recall",1,"inf5","scenario 3","linear"
"nnSVG-AVE","recall",0.2985,"inf5","scenario 3","linear"
"nnSVG-Union","recall",0.842,"inf5","scenario 3","linear"
"nnSVG-Inter","recall",0,"inf5","scenario 3","linear"
"nnSVG-Cauchy","recall",0,"inf5","scenario 3","linear"
"nnSVG-HMP","recall",0.754,"inf5","scenario 3","linear"
"nnSVG-PASTE","FPR",0.939333333333333,"inf5","scenario 3","linear"
"nnSVG-AVE","FPR",0.000277777777777778,"inf5","scenario 3","linear"
"nnSVG-Union","FPR",0.00111111111111111,"inf5","scenario 3","linear"
"nnSVG-Inter","FPR",0,"inf5","scenario 3","linear"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 3","linear"
"nnSVG-HMP","FPR",0.000666666666666667,"inf5","scenario 3","linear"
"nnSVG-PASTE","F1",0.225580870742161,"inf5","scenario 4","linear"
"nnSVG-AVE","F1",0.241545893719807,"inf5","scenario 4","linear"
"nnSVG-Union","F1",0.707850707850708,"inf5","scenario 4","linear"
"nnSVG-Inter","F1",0,"inf5","scenario 4","linear"
"nnSVG-Cauchy","F1",0,"inf5","scenario 4","linear"
"nnSVG-HMP","F1",0.586741889985896,"inf5","scenario 4","linear"
"nnSVG-PASTE","precision",0.127129417747267,"inf5","scenario 4","linear"
"nnSVG-AVE","precision",0.992779783393502,"inf5","scenario 4","linear"
"nnSVG-Union","precision",0.992779783393502,"inf5","scenario 4","linear"
"nnSVG-Inter","precision",0,"inf5","scenario 4","linear"
"nnSVG-Cauchy","precision",0,"inf5","scenario 4","linear"
"nnSVG-HMP","precision",0.995215311004785,"inf5","scenario 4","linear"
"nnSVG-PASTE","recall",1,"inf5","scenario 4","linear"
"nnSVG-AVE","recall",0.1375,"inf5","scenario 4","linear"
"nnSVG-Union","recall",0.55,"inf5","scenario 4","linear"
"nnSVG-Inter","recall",0,"inf5","scenario 4","linear"
"nnSVG-Cauchy","recall",0,"inf5","scenario 4","linear"
"nnSVG-HMP","recall",0.416,"inf5","scenario 4","linear"
"nnSVG-PASTE","FPR",0.762888888888889,"inf5","scenario 4","linear"
"nnSVG-AVE","FPR",0.000111111111111111,"inf5","scenario 4","linear"
"nnSVG-Union","FPR",0.000444444444444444,"inf5","scenario 4","linear"
"nnSVG-Inter","FPR",0,"inf5","scenario 4","linear"
"nnSVG-Cauchy","FPR",0,"inf5","scenario 4","linear"
"nnSVG-HMP","FPR",0.000222222222222222,"inf5","scenario 4","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 1","linear"
"nnSVG-AVE","F1",0.934361130576968,"inf1","scenario 1","linear"
"nnSVG-Union","F1",0.782472613458529,"inf1","scenario 1","linear"
"nnSVG-Inter","F1",1,"inf1","scenario 1","linear"
"nnSVG-Cauchy","F1",1,"inf1","scenario 1","linear"
"nnSVG-HMP","F1",0.905797101449275,"inf1","scenario 1","linear"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 1","linear"
"nnSVG-AVE","precision",0.876808417360807,"inf1","scenario 1","linear"
"nnSVG-Union","precision",0.6426735218509,"inf1","scenario 1","linear"
"nnSVG-Inter","precision",1,"inf1","scenario 1","linear"
"nnSVG-Cauchy","precision",1,"inf1","scenario 1","linear"
"nnSVG-HMP","precision",0.827814569536424,"inf1","scenario 1","linear"
"nnSVG-PASTE","recall",1,"inf1","scenario 1","linear"
"nnSVG-AVE","recall",1,"inf1","scenario 1","linear"
"nnSVG-Union","recall",1,"inf1","scenario 1","linear"
"nnSVG-Inter","recall",1,"inf1","scenario 1","linear"
"nnSVG-Cauchy","recall",1,"inf1","scenario 1","linear"
"nnSVG-HMP","recall",1,"inf1","scenario 1","linear"
"nnSVG-PASTE","FPR",1,"inf1","scenario 1","linear"
"nnSVG-AVE","FPR",0.0156111111111111,"inf1","scenario 1","linear"
"nnSVG-Union","FPR",0.0617777777777778,"inf1","scenario 1","linear"
"nnSVG-Inter","FPR",0,"inf1","scenario 1","linear"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 1","linear"
"nnSVG-HMP","FPR",0.0231111111111111,"inf1","scenario 1","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 2","linear"
"nnSVG-AVE","F1",0.868819374369324,"inf1","scenario 2","linear"
"nnSVG-Union","F1",0.805152979066023,"inf1","scenario 2","linear"
"nnSVG-Inter","F1",0.684210526315789,"inf1","scenario 2","linear"
"nnSVG-Cauchy","F1",0.997995991983968,"inf1","scenario 2","linear"
"nnSVG-HMP","F1",0.919117647058823,"inf1","scenario 2","linear"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 2","linear"
"nnSVG-AVE","precision",0.876782077393075,"inf1","scenario 2","linear"
"nnSVG-Union","precision",0.673854447439353,"inf1","scenario 2","linear"
"nnSVG-Inter","precision",1,"inf1","scenario 2","linear"
"nnSVG-Cauchy","precision",1,"inf1","scenario 2","linear"
"nnSVG-HMP","precision",0.850340136054422,"inf1","scenario 2","linear"
"nnSVG-PASTE","recall",1,"inf1","scenario 2","linear"
"nnSVG-AVE","recall",0.861,"inf1","scenario 2","linear"
"nnSVG-Union","recall",1,"inf1","scenario 2","linear"
"nnSVG-Inter","recall",0.52,"inf1","scenario 2","linear"
"nnSVG-Cauchy","recall",0.996,"inf1","scenario 2","linear"
"nnSVG-HMP","recall",1,"inf1","scenario 2","linear"
"nnSVG-PASTE","FPR",1,"inf1","scenario 2","linear"
"nnSVG-AVE","FPR",0.0134444444444444,"inf1","scenario 2","linear"
"nnSVG-Union","FPR",0.0537777777777778,"inf1","scenario 2","linear"
"nnSVG-Inter","FPR",0,"inf1","scenario 2","linear"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 2","linear"
"nnSVG-HMP","FPR",0.0195555555555556,"inf1","scenario 2","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf1","scenario 3","linear"
"nnSVG-AVE","F1",0.913285600636436,"inf1","scenario 3","linear"
"nnSVG-Union","F1",0.953288846520496,"inf1","scenario 3","linear"
"nnSVG-Inter","F1",0.684210526315789,"inf1","scenario 3","linear"
"nnSVG-Cauchy","F1",0.997995991983968,"inf1","scenario 3","linear"
"nnSVG-HMP","F1",0.986193293885602,"inf1","scenario 3","linear"
"nnSVG-PASTE","precision",0.1,"inf1","scenario 3","linear"
"nnSVG-AVE","precision",0.972332015810277,"inf1","scenario 3","linear"
"nnSVG-Union","precision",0.910746812386157,"inf1","scenario 3","linear"
"nnSVG-Inter","precision",1,"inf1","scenario 3","linear"
"nnSVG-Cauchy","precision",1,"inf1","scenario 3","linear"
"nnSVG-HMP","precision",0.972762645914397,"inf1","scenario 3","linear"
"nnSVG-PASTE","recall",1,"inf1","scenario 3","linear"
"nnSVG-AVE","recall",0.861,"inf1","scenario 3","linear"
"nnSVG-Union","recall",1,"inf1","scenario 3","linear"
"nnSVG-Inter","recall",0.52,"inf1","scenario 3","linear"
"nnSVG-Cauchy","recall",0.996,"inf1","scenario 3","linear"
"nnSVG-HMP","recall",1,"inf1","scenario 3","linear"
"nnSVG-PASTE","FPR",1,"inf1","scenario 3","linear"
"nnSVG-AVE","FPR",0.00272222222222222,"inf1","scenario 3","linear"
"nnSVG-Union","FPR",0.0108888888888889,"inf1","scenario 3","linear"
"nnSVG-Inter","FPR",0,"inf1","scenario 3","linear"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 3","linear"
"nnSVG-HMP","FPR",0.00311111111111111,"inf1","scenario 3","linear"
"nnSVG-PASTE","F1",0.181950509461427,"inf1","scenario 4","linear"
"nnSVG-AVE","F1",0.594972067039106,"inf1","scenario 4","linear"
"nnSVG-Union","F1",0.988142292490119,"inf1","scenario 4","linear"
"nnSVG-Inter","F1",0,"inf1","scenario 4","linear"
"nnSVG-Cauchy","F1",0,"inf1","scenario 4","linear"
"nnSVG-HMP","F1",0.99601593625498,"inf1","scenario 4","linear"
"nnSVG-PASTE","precision",0.100080064051241,"inf1","scenario 4","linear"
"nnSVG-AVE","precision",0.986111111111111,"inf1","scenario 4","linear"
"nnSVG-Union","precision",0.9765625,"inf1","scenario 4","linear"
"nnSVG-Inter","precision",0,"inf1","scenario 4","linear"
"nnSVG-Cauchy","precision",0,"inf1","scenario 4","linear"
"nnSVG-HMP","precision",0.992063492063492,"inf1","scenario 4","linear"
"nnSVG-PASTE","recall",1,"inf1","scenario 4","linear"
"nnSVG-AVE","recall",0.426,"inf1","scenario 4","linear"
"nnSVG-Union","recall",1,"inf1","scenario 4","linear"
"nnSVG-Inter","recall",0,"inf1","scenario 4","linear"
"nnSVG-Cauchy","recall",0,"inf1","scenario 4","linear"
"nnSVG-HMP","recall",1,"inf1","scenario 4","linear"
"nnSVG-PASTE","FPR",0.999111111111111,"inf1","scenario 4","linear"
"nnSVG-AVE","FPR",0.000666666666666667,"inf1","scenario 4","linear"
"nnSVG-Union","FPR",0.00266666666666667,"inf1","scenario 4","linear"
"nnSVG-Inter","FPR",0,"inf1","scenario 4","linear"
"nnSVG-Cauchy","FPR",0,"inf1","scenario 4","linear"
"nnSVG-HMP","FPR",0.000888888888888889,"inf1","scenario 4","linear"
"nnSVG-PASTE","F1",0.181818181818182,"inf3","scenario 1","linear"
"nnSVG-AVE","F1",0.982552342971087,"inf3","scenario 1","linear"
"nnSVG-Union","F1",0.96061479346782,"inf3","scenario 1","linear"
"nnSVG-Inter","F1",0.972250770811922,"inf3","scenario 1","linear"
"nnSVG-Cauchy","F1",0.998998998998999,"inf3","scenario 1","linear"
"nnSVG-HMP","F1",0.989119683481701,"inf3","scenario 1","linear"
"nnSVG-PASTE","precision",0.1,"inf3","scenario 1","linear"
"nnSVG-AVE","precision",0.97962226640159,"inf3","scenario 1","linear"
"nnSVG-Union","precision",0.924214417744917,"inf3","scenario 1","linear"
"nnSVG-Inter","precision",1,"inf3","scenario 1","linear"
"nnSVG-Cauchy","precision",1,"inf3","scenario 1","linear"
"nnSVG-HMP","precision",0.978473581213307,"inf3","scenario 1","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 1","linear"
"nnSVG-AVE","recall",0.9855,"inf3","scenario 1","linear"
"nnSVG-Union","recall",1,"inf3","scenario 1","linear"
"nnSVG-Inter","recall",0.946,"inf3","scenario 1","linear"
"nnSVG-Cauchy","recall",0.998,"inf3","scenario 1","linear"
"nnSVG-HMP","recall",1,"inf3","scenario 1","linear"
"nnSVG-PASTE","FPR",1,"inf3","scenario 1","linear"
"nnSVG-AVE","FPR",0.00227777777777778,"inf3","scenario 1","linear"
"nnSVG-Union","FPR",0.00911111111111111,"inf3","scenario 1","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 1","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 1","linear"
"nnSVG-HMP","FPR",0.00244444444444444,"inf3","scenario 1","linear"
"nnSVG-PASTE","F1",0.181851245681033,"inf3","scenario 2","linear"
"nnSVG-AVE","F1",0.659609659278862,"inf3","scenario 2","linear"
"nnSVG-Union","F1",0.974658869395711,"inf3","scenario 2","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","F1",0.449612403100775,"inf3","scenario 2","linear"
"nnSVG-HMP","F1",0.99304865938431,"inf3","scenario 2","linear"
"nnSVG-PASTE","precision",0.1000200040008,"inf3","scenario 2","linear"
"nnSVG-AVE","precision",0.974584555229717,"inf3","scenario 2","linear"
"nnSVG-Union","precision",0.950570342205323,"inf3","scenario 2","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","precision",1,"inf3","scenario 2","linear"
"nnSVG-HMP","precision",0.986193293885602,"inf3","scenario 2","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 2","linear"
"nnSVG-AVE","recall",0.4985,"inf3","scenario 2","linear"
"nnSVG-Union","recall",1,"inf3","scenario 2","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","recall",0.29,"inf3","scenario 2","linear"
"nnSVG-HMP","recall",1,"inf3","scenario 2","linear"
"nnSVG-PASTE","FPR",0.999777777777778,"inf3","scenario 2","linear"
"nnSVG-AVE","FPR",0.00144444444444444,"inf3","scenario 2","linear"
"nnSVG-Union","FPR",0.00577777777777778,"inf3","scenario 2","linear"
"nnSVG-Inter","FPR",0,"inf3","scenario 2","linear"
"nnSVG-Cauchy","FPR",0,"inf3","scenario 2","linear"
"nnSVG-HMP","FPR",0.00155555555555556,"inf3","scenario 2","linear"
"nnSVG-PASTE","F1",0.181851245681033,"inf3","scenario 3","linear"
"nnSVG-AVE","F1",0.662462661798872,"inf3","scenario 3","linear"
"nnSVG-Union","F1",0.985221674876847,"inf3","scenario 3","linear"
"nnSVG-Inter","F1",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","F1",0.357963875205255,"inf3","scenario 3","linear"
"nnSVG-HMP","F1",0.995014955134596,"inf3","scenario 3","linear"
"nnSVG-PASTE","precision",0.1000200040008,"inf3","scenario 3","linear"
"nnSVG-AVE","precision",0.985192497532083,"inf3","scenario 3","linear"
"nnSVG-Union","precision",0.970873786407767,"inf3","scenario 3","linear"
"nnSVG-Inter","precision",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","precision",1,"inf3","scenario 3","linear"
"nnSVG-HMP","precision",0.992047713717694,"inf3","scenario 3","linear"
"nnSVG-PASTE","recall",1,"inf3","scenario 3","linear"
"nnSVG-AVE","recall",0.499,"inf3","scenario 3","linear"
"nnSVG-Union","recall",1,"inf3","scenario 3","linear"
"nnSVG-Inter","recall",0,"inf3","scenario 3","linear"
"nnSVG-Cauchy","recall",0.218,"inf3","scenario 3","linear"
